traffic_load,num_users,packet_count,avg_packet_size,allocated_bandwidth
0.010027545794969724,0.5,0.0,0.4745529573590096,0.010027545794969724
0.08274990522502808,0.75,0.0,0.4745529573590096,0.08274990522502808
0.018397642231499253,0.5,0.0,0.4745529573590096,0.018397642231499253
0.057656505374613906,0.5,0.0,0.4745529573590096,0.05765650537461391
0.04857796459649826,0.625,0.0,0.35921595598349376,0.04857796459649827
0.07775519002809812,0.75,0.0,0.1610729023383769,0.07775519002809814
0.018895881277144384,0.625,0.0,0.28817056396148555,0.018895881277144387
0.05469354646917868,0.75,0.0,0.29133425034387894,0.05469354646917868
0.052511382696657775,0.625,0.0,0.2590784044016506,0.05251138269665779
0.06328160822343203,0.625,0.0,0.04559834938101788,0.06328160822343203
0.15142039210477123,0.75,0.0,0.15144429160935352,0.15142039210477126
0.05076126954869311,0.625,0.0,0.06602475928473178,0.050761269548693116
0.09331471841049191,0.5,0.0,0.3940852819807428,0.09331471841049192
0.08523516631894922,0.75,0.0,0.4745529573590096,0.08523516631894923
0.08607050984027821,0.625,0.0,0.3562585969738652,0.08607050984027821
0.009943554970967248,0.75,0.0,0.41636863823933973,0.009943554970967248
0.08457693388301675,0.625,0.0,0.03947730398899588,0.08457693388301676
0.02181958360179585,0.375,0.0,0.5029573590096286,0.021819583601795853
0.08588153048627263,0.625,0.0,0.42675378266850067,0.08588153048627264
0.10945350959538104,0.625,0.0,0.27895460797799176,0.10945350959538105
0.003789857697177018,0.5,0.0,0.31850068775790924,0.0037898576971770186
0.05034336955209382,0.5,0.0,0.13596973865199452,0.05034336955209383
0.0741022738917947,0.625,0.0,0.4745529573590096,0.07410227389179472
0.10750505942008444,0.5,0.0,0.29401650618982117,0.10750505942008444
0.10096701283210896,0.75,0.0,0.2878266850068776,0.10096701283210897
0.11855784103412788,0.75,0.0,0.26767537826685006,0.1185578410341279
0.07860719477266673,0.5,0.0,0.17977991746905087,0.07860719477266674
0.04936104208876049,0.75,0.0,0.1266850068775791,0.04936104208876051
0.10434855644194785,0.5,0.0,0.3059834938101788,0.10434855644194785
0.005574206235360091,0.375,0.0,0.5702888583218707,0.005574206235360092
0.003635570205259423,0.375,0.0,0.38342503438789544,0.0036355702052594235
0.008432633082661806,0.5,0.0,0.6656808803301238,0.008432633082661806
0.0034249084374488605,0.25,0.0,0.46286107290233836,0.003424908437448861
0.003189825424615839,0.25,0.0,0.4887207702888583,0.003189825424615839
0.007820276069622002,0.5,0.0,0.34456671251719395,0.007820276069622002
0.012622816609459329,0.125,0.0,0.6660247592847318,0.01262281660945933
0.012307622783515248,0.375,0.0,0.40543328748280605,0.01230762278351525
0.011080169926218169,0.125,0.0,0.27138927097661625,0.01108016992621817
0.011635467955560638,0.0,0.0,0.1237276478679505,0.01163546795556064
0.011303612906376935,0.125,0.0,0.6861072902338377,0.011303612906376935
0.011969377128157445,0.375,0.0,0.9669876203576341,0.011969377128157445
0.01007775770062338,0.25,0.0,0.9275103163686381,0.01007775770062338
0.009786072175962602,0.125,0.0,0.7727647867950481,0.009786072175962602
0.012783722943485815,0.125,0.0,0.8698762035763411,0.012783722943485816
0.009061194847071652,0.0,0.0,0.7332874828060523,0.009061194847071652
0.0092529130322947,0.125,0.0,0.6756533700137553,0.0092529130322947
0.009459694789213843,0.25,0.0,0.7727647867950481,0.009459694789213843
0.03275413900161842,0.5,0.0,0.5390646492434663,0.03275413900161843
0.0012639706068633741,0.125,0.0,0.7727647867950481,0.0012639706068633741
0.0008227905449155766,0.25,0.0,0.7727647867950481,0.0008227905449155767
0.0005959240257349711,0.125,0.0,0.9275103163686381,0.0005959240257349711
0.00022161709268045073,0.125,0.0,0.7727647867950481,0.00022161709268045076
0.00045350480242642183,0.125,0.0,0.7727647867950481,0.00045350480242642183
0.001204401027883356,0.125,0.0,0.9275103163686381,0.001204401027883356
0.0011808927266000536,0.25,0.0,0.7727647867950481,0.0011808927266000538
0.0005012061127973943,0.125,0.0,0.8698762035763411,0.0005012061127973943
0.0007239643851517917,0.125,0.0,0.8698762035763411,0.0007239643851517917
0.0008677530240690769,0.125,0.0,0.8698762035763411,0.0008677530240690769
0.00027502430142115666,0.125,0.0,0.9669876203576341,0.0002750243014211567
0.0008113787481761096,0.125,0.0,0.9669876203576341,0.0008113787481761097
0.0009122590313529985,0.125,0.0,0.6938101788170563,0.0009122590313529985
0.0006744371873025045,0.125,0.0,0.9669876203576341,0.0006744371873025046
0.0006080205302788061,0.125,0.0,0.9669876203576341,0.0006080205302788062
0.000906553132983265,0.125,0.0,0.9669876203576341,0.0009065531329832651
0.00027502430142115666,0.125,0.0,0.9669876203576341,0.0002750243014211567
0.0015337454817843758,0.125,0.0,0.9669876203576341,0.001533745481784376
0.00031108557911787264,0.125,0.0,0.9669876203576341,0.00031108557911787264
0.0018802076307945965,0.25,0.0,0.9669876203576341,0.0018802076307945965
0.0007634492018703478,0.25,0.0,0.9669876203576341,0.0007634492018703479
0.0032756421360966314,0.25,0.0,0.9669876203576341,0.003275642136096632
0.032189939770819166,0.25,0.0,0.9669876203576341,0.03218993977081917
0.02298495628483023,0.375,0.0,0.9669876203576341,0.02298495628483023
0.019587892631425668,0.375,0.0,0.9669876203576341,0.01958789263142567
0.01384981299488683,0.375,0.0,0.9669876203576341,0.013849812994886829
0.015709022919680807,0.125,0.0,0.9669876203576341,0.015709022919680807
0.01777044988269814,0.375,0.0,0.9669876203576341,0.017770449882698144
0.023607127443065975,0.25,0.0,0.9669876203576341,0.023607127443065975
0.016504881624291243,0.25,0.0,0.9669876203576341,0.016504881624291243
0.01990993353541343,0.25,0.0,0.9669876203576341,0.01990993353541343
0.02506738095384818,0.375,0.0,0.9669876203576341,0.025067380953848185
0.020711498138393597,0.25,0.0,0.9669876203576341,0.0207114981383936
0.018068297777598233,0.375,0.0,0.8698762035763411,0.018068297777598233
0.01359669934320545,0.125,0.0,0.6756533700137553,0.01359669934320545
0.021159753514319864,0.125,0.0,0.8698762035763411,0.021159753514319864
0.004858686579795505,0.25,0.0,0.9669876203576341,0.004858686579795506
0.0031542206187887014,0.125,0.0,0.9669876203576341,0.003154220618788702
0.001013367550464677,0.0,0.0,0.9669876203576341,0.0010133675504646771
0.005226602906675924,0.125,0.0,0.9669876203576341,0.005226602906675924
0.007610527245550597,0.25,0.0,0.9669876203576341,0.007610527245550599
0.007441632653806484,0.375,0.0,0.9669876203576341,0.007441632653806486
0.020479382192712836,0.375,0.0,0.9669876203576341,0.02047938219271284
0.01530185001201662,0.625,0.0,0.9669876203576341,0.015301850012016623
0.013557214526486894,0.5,0.0,0.9669876203576341,0.013557214526486895
0.00717938956473353,0.625,0.0,0.6756533700137553,0.007179389564733531
0.061401857064507,0.5,0.0,0.5785419532324622,0.06140185706450701
0.02538713949848805,0.5,0.0,0.6756533700137553,0.025387139498488052
0.024452285109590906,0.5,0.0,0.5785419532324622,0.02445228510959091
0.010333610183522232,0.125,0.0,0.7727647867950481,0.010333610183522232
0.028078497641523967,0.375,0.0,0.6756533700137553,0.028078497641523967
0.005299866641743302,0.375,0.0,0.9669876203576341,0.005299866641743303
0.004717408536160902,0.375,0.0,0.9669876203576341,0.004717408536160903
0.005318810224330818,0.125,0.0,0.9669876203576341,0.005318810224330819
0.004006225363357314,0.25,0.0,0.7727647867950481,0.004006225363357314
0.008948674531220507,0.375,0.0,0.5785419532324622,0.008948674531220507
0.053510143147295935,0.5,0.0,0.8698762035763411,0.05351014314729594
0.063298954154476,0.25,0.0,0.9669876203576341,0.06329895415447602
0.005470815356900519,0.125,0.0,0.9669876203576341,0.005470815356900521
0.017324705102054555,0.25,0.0,0.0437414030261348,0.017324705102054555
0.004742286253052941,0.25,0.0,0.780949105914718,0.0047422862530529415
0.00708604106740469,0.25,0.0,0.9669876203576341,0.007086041067404691
0.038544484667224016,0.375,0.0,0.3439477303988996,0.03854448466722402
0.026390008195952417,0.5,0.0,0.6822558459422283,0.02639000819595242
0.002195857928608256,0.125,0.0,0.9669876203576341,0.002195857928608256
0.0646503391243637,0.5,0.0,0.6955295735900963,0.06465033912436371
0.025690465055823085,0.375,0.0,0.1486244841815681,0.02569046505582309
0.024896432238690966,0.375,0.0,0.29862448418156806,0.024896432238690966
0.03454624756158433,0.5,0.0,0.12166437414030261,0.03454624756158434
0.035438193594741076,0.375,0.0,0.2556396148555708,0.03543819359474108
0.0040685337735548045,0.25,0.0,0.013892709766162317,0.0040685337735548045
0.006183596181247633,0.375,0.0,0.2718707015130674,0.0061835961812476345
0.004414995922565025,0.25,0.0,0.03239339752407153,0.004414995922565026
0.05611203280389443,0.375,0.0,0.010866574965612108,0.056112032803894436
0.03442642369581993,0.5,0.0,0.008390646492434671,0.034426423695819934
0.0037072362887832764,0.25,0.0,0.022145804676753783,0.0037072362887832764
0.025370478275248427,0.25,0.0,0.06678129298486933,0.025370478275248427
0.01517426612446938,0.5,0.0,0.08108665749656122,0.015174266124469381
0.003892335631897432,0.375,0.0,0.06334250343878954,0.0038923356318974326
0.005626700500361639,0.5,0.0,0.38514442916093533,0.00562670050036164
0.01926471054776396,0.25,0.0,0.1515130674002751,0.01926471054776396
0.0026557533372087794,0.375,0.0,0.0641678129298487,0.00265575333720878
0.003955100513964502,0.25,0.0,0.02083906464924347,0.0039551005139645025
0.00030401026513940307,0.125,0.0,0.19552957359009632,0.00030401026513940307
0.0003980434702726118,0.125,0.0,0.04497936726272353,0.00039804347027261186
0.00029670671522614414,0.125,0.0,0.009215955983493819,0.00029670671522614414
0.00029670671522614414,0.125,0.0,0.01788170563961486,0.00029670671522614414
0.0005066837752323385,0.125,0.0,0.014442916093535076,0.0005066837752323385
0.0011074007555978856,0.125,0.0,0.014030261348005509,0.0011074007555978856
0.0014187145706505476,0.125,0.0,0.010316368638239343,0.0014187145706505478
0.0018240615908364185,0.125,0.0,0.06760660247592848,0.0018240615908364185
0.01878016565820619,0.375,0.0,0.2322558459422283,0.01878016565820619
0.007695887485161811,0.25,0.0,0.353232462173315,0.007695887485161812
0.0,0.0,0.0,0.1802613480055021,0.0
6.755783669764513e-05,0.125,0.0,0.08837689133425035,6.755783669764513e-05
8.444729587205641e-05,0.125,0.0,0.3079092159559835,8.444729587205641e-05
0.0,0.0,0.0,0.030536451169188447,0.0
6.755783669764513e-05,0.125,0.0,0.12166437414030261,6.755783669764513e-05
0.00013511567339529026,0.125,0.0,0.3440165061898212,0.00013511567339529026
0.00020267351009293537,0.125,0.0,0.9669876203576341,0.0002026735100929354
0.0,0.0,0.0,0.7178817056396148,0.0
0.0,0.0,0.0,0.38954607977991745,0.0
0.0,0.0,0.0,0.5248968363136176,0.0
6.755783669764513e-05,0.125,0.0,0.03713892709766163,6.755783669764513e-05
0.0,0.0,0.0,0.04484181568088033,0.0
6.755783669764513e-05,0.125,0.0,0.08108665749656122,6.755783669764513e-05
0.008558162846795943,0.375,0.0,0.026341127922971122,0.008558162846795943
0.00828542090472268,0.5,0.0,0.18535075653370015,0.00828542090472268
0.0011653726830343784,0.125,0.0,0.8752407152682256,0.0011653726830343786
0.00685734866074577,0.25,0.0,0.7004814305364512,0.0068573486607457716
0.0044750219734146215,0.375,0.0,0.13741403026134802,0.004475021973414622
0.0025272565059223802,0.125,0.0,0.4814305364511692,0.0025272565059223802
0.0036887491780653397,0.125,0.0,0.4814305364511692,0.00368874917806534
0.001712910690594009,0.125,0.0,0.2875515818431912,0.0017129106905940093
0.0007253338007605278,0.125,0.0,0.020495185694635487,0.0007253338007605279
0.005256958286002906,0.125,0.0,0.01485557083906465,0.005256958286002907
0.0016770776488320824,0.125,0.0,0.1941540577716644,0.0016770776488320824
0.003798074190829434,0.25,0.0,0.0035763411279229745,0.0037980741908294345
0.0024448633334634277,0.25,0.0,0.01788170563961486,0.002444863333463428
0.0049833034001904855,0.125,0.0,0.013480055020632736,0.004983303400190486
0.0011338761240334493,0.125,0.0,0.016781292984869335,0.0011338761240334493
0.004566544583265148,0.125,0.0,0.01671251719394773,0.0045665445832651485
0.0019196924475131526,0.125,0.0,0.008459422283356256,0.0019196924475131528
0.005318353752461239,0.125,0.0,0.008390646492434671,0.0053183537524612405
0.005145807385760497,0.125,0.0,0.014167812929848693,0.005145807385760498
0.0024934775875735575,0.125,0.0,0.015749656121045397,0.0024934775875735575
0.0024953034750518723,0.125,0.0,0.01595598349381018,0.0024953034750518723
0.0043704899152811035,0.125,0.0,0.011691884456671256,0.004370489915281104
0.006131330152180874,0.125,0.0,0.23872077028885835,0.0061313301521808755
0.005194878111740205,0.125,0.0,0.08328748280605226,0.0051948781117402065
0.0011676550423822718,0.125,0.0,0.4837001375515818,0.001167655042382272
0.004108931534012518,0.125,0.0,0.40027510316368636,0.004108931534012518
0.0044323418536090144,0.125,0.0,0.3369325997248968,0.004432341853609016
0.0010868595214668449,0.125,0.0,0.169050894085282,0.0010868595214668449
0.0036561114393904638,0.25,0.0,0.5016506189821183,0.003656111439390464
0.005019592913821991,0.125,0.0,0.768019257221458,0.005019592913821992
0.0009232143562228869,0.125,0.0,0.8682255845942229,0.0009232143562228871
0.0005838275211911359,0.125,0.0,0.594222833562586,0.000583827521191136
0.006167847901747169,0.125,0.0,1.0000000000000002,0.00616784790174717
0.004365696960650527,0.375,0.0,0.7238651994497937,0.0043656969606505275
0.11293433583685329,0.5,0.0,0.6987620357634112,0.11293433583685332
0.020079056363092332,0.5,0.0,0.6987620357634112,0.020079056363092332
0.040321301419559044,0.25,0.0,0.5983493810178817,0.040321301419559044
0.035566918661962266,0.375,0.0,0.5724209078404401,0.03556691866196227
0.02796689026941198,0.625,0.0,0.6918844566712518,0.027966890269411983
0.039917552050916696,0.375,0.0,0.6987620357634112,0.0399175520509167
0.05240913299787216,0.625,0.0,0.5412654745529574,0.052409132997872164
0.06789151763430715,0.625,0.0,0.5519257221458047,0.06789151763430716
0.03801748789379543,0.5,0.0,0.14944979367262723,0.038017487893795436
0.03918537117211249,0.375,0.0,0.17400275103163687,0.039185371172112494
0.02294341734469857,0.375,0.0,0.04277854195323247,0.022943417344698572
0.022102139689065055,0.625,0.0,0.2376891334250344,0.02210213968906506
0.027759880276558044,0.5,0.0,0.4814305364511692,0.027759880276558048
0.025191541302373582,0.25,0.0,0.41361760660247593,0.02519154130237359
0.05695194104391921,0.375,0.0,0.39401650618982115,0.056951941043919214
0.19814530914671485,0.375,0.0,0.5944291609353507,0.19814530914671488
0.03399094953224186,0.5,0.0,0.503232462173315,0.03399094953224187
0.048397658208014685,0.625,0.0,0.6221458046767538,0.04839765820801469
0.03379603604393176,0.375,0.0,0.6987620357634112,0.03379603604393177
0.029701255137876185,0.5,0.0,0.5485557083906465,0.029701255137876185
0.036551072012773904,0.5,0.0,0.01973865199449794,0.03655107201277392
0.12559184430840062,0.625,0.0,0.5222833562585969,0.12559184430840062
0.02757432446157431,0.5,0.0,0.686726272352132,0.027574324461574314
0.041595086171618355,0.375,0.0,0.2702888583218707,0.04159508617161837
0.09518625307576452,0.625,0.0,0.22716643741403025,0.09518625307576452
0.027828122821060057,0.25,0.0,0.6905089408528198,0.02782812282106006
0.03225704113564724,0.5,0.0,0.03452544704264099,0.03225704113564724
0.03839476189400221,0.5,0.0,0.033631361760660256,0.03839476189400221
0.036416641047182986,0.375,0.0,0.2614167812929849,0.03641664104718299
0.047222014907914785,0.5,0.0,0.8618294360385144,0.0472220149079148
0.03325306275506792,0.625,0.0,0.4878954607977991,0.033253062755067925
0.06389738877549367,0.625,0.0,0.8698762035763411,0.06389738877549368
0.03765208216219769,0.5,0.0,0.3943603851444291,0.037652082162197696
0.021226170171343563,0.375,0.0,0.026203576341127924,0.021226170171343563
0.07176764851483454,0.5,0.0,0.15914718019257218,0.07176764851483455
0.024216517388953515,0.375,0.0,0.4156808803301238,0.02421651738895352
0.031568225084453,0.5,0.0,0.1798486932599725,0.031568225084453005
0.02841765624062093,0.375,0.0,0.6117606602475928,0.028417656240620932
0.02095639529642256,0.25,0.0,0.2718707015130674,0.020956395296422563
0.02770601659594776,0.5,0.0,0.5775103163686383,0.027706016595947763
0.042036266233566155,0.375,0.0,0.7120357634112792,0.04203626623356616
0.05033424011470225,0.5,0.0,0.46733149931224205,0.05033424011470226
0.08844507650582652,0.5,0.0,0.7618294360385145,0.08844507650582653
0.025243807331440344,0.25,0.0,0.3814305364511692,0.025243807331440344
0.02319858511979305,0.25,0.0,0.5789546079779917,0.023198585119793055
0.029587593642351095,0.5,0.0,0.446767537826685,0.029587593642351098
0.051551878826803385,0.625,0.0,0.6756533700137553,0.05155187882680339
0.05999227193124803,0.375,0.0,0.3642365887207703,0.059992271931248044
0.03065961782805663,0.5,0.0,0.14401650618982115,0.030659617828056634
0.000986663946094324,0.125,0.0,0.20667125171939477,0.000986663946094324
0.005360120928527688,0.375,0.0,0.4814305364511692,0.00536012092852769
0.0037969330111554877,0.375,0.0,0.4203576341127923,0.0037969330111554877
0.002715551152123587,0.0,0.0,0.009559834938101794,0.0027155511521235872
0.002948808277478294,0.0,0.0,0.1674002751031637,0.0029488082774782945
0.002359503093852214,0.0,0.0,0.4616231086657496,0.002359503093852214
0.002004139743385209,0.0,0.0,0.36891334250343877,0.002004139743385209
0.0025747295803585633,0.125,0.0,0.13184319119669874,0.0025747295803585633
0.009002081739961212,0.375,0.0,0.03067400275103163,0.009002081739961214
0.007972281202191704,0.125,0.0,0.16189821182943603,0.007972281202191704
0.0021611660665202762,0.25,0.0,0.050275103163686385,0.0021611660665202762
0.06922646961689001,0.25,0.0,0.22895460797799172,0.06922646961689001
0.006381933208579571,0.375,0.0,0.0297111416781293,0.006381933208579571
0.0014894677104352436,0.125,0.0,0.14793672627235216,0.0014894677104352438
0.024889813396582073,0.375,0.0,0.22200825309491057,0.024889813396582076
0.028370867873989115,0.375,0.0,0.25068775790921594,0.028370867873989118
0.006015614533242677,0.25,0.0,0.42008253094910586,0.006015614533242678
0.0009964780912902656,0.125,0.0,0.71939477303989,0.0009964780912902658
0.003222691399225504,0.125,0.0,0.6968363136176067,0.0032226913992255044
0.004625201218506008,0.125,0.0,0.6407840440165062,0.00462520121850601
0.002920278785629626,0.125,0.0,0.6429848693259972,0.002920278785629627
0.001537853728610584,0.125,0.0,0.28603851444291606,0.001537853728610584
6.755783669764513e-05,0.125,0.0,0.03156808803301239,6.755783669764513e-05
